status_id,text,favorite_count,retweet_count,place_name,country_code
1070277991417167873,RT @justininc: Azure Stack Hotfix 1.1808.9.117 https://t.co/NZA6wm4mUt ProTip:  Get your Extension Host certs for Azure Stack - Added new A…,0,16,NA,NA
1070277988447645699,RT @mfussell: #ServiceFabric Mesh now currently being rolled out. Great to see all the new features that make it easy to build microservice…,0,3,NA,NA
1070277887998201856,RT @newsignature: @Microsoft @Azure 's Data Factory now supports principal and managed service identity (MSI) authentication for Azure Data…,0,1,NA,NA
1070277340658311168,RT @Azure: #AzureKubernetes Service virtual node is now in public preview for better auto-scaling. Read more on the blog: https://t.co/Rs2K…,0,70,NA,NA
1070277147372089344,"RT @lenadroid: Two exciting #OSS announcements today:

🌩️ https://t.co/Ai9FfbF8Mf (CNAB) - a cloud-agnostic format for packaging &amp; running…",0,23,NA,NA
1070277096197492736,"RT @Azure: #AzureFunctions now supports #Linux serverless hosting, Python functions, and JavaScript functions. Read more: https://t.co/dXew…",0,112,NA,NA
1070276885433716737,RT @Azure: #MSFT is moving @OneDrive technical documentation to #MicrosoftDocs. Find out more! https://t.co/HVVzVP4K1a https://t.co/odmUICY…,0,14,NA,NA
1070276699676385280,@NetAppATeam @katerussell @SamMoulton @phoebegoh @ajbergh @NetAppInsight @scottygelb @techstringy @mcbride_ruairi @NetApp @netofrombrazil @underkenya Love the @azure branded shirts! https://t.co/XGXk5Y9r76,4,0,NA,NA
1070276684702773249,RT @Azure: Streamline the migration of mission critical #SQLServer workloads from on-premises to the cloud with the new Business Critical s…,0,22,NA,NA
1070276501805953024,"RT @scottgu: Watch my Connect() developer keynote live on Tuesday Dec 4th at 8:30am PST to learn the latest about VS Code, Visual Studio, .…",0,184,NA,NA
1070276448575987712,"RT @newsignature: Since the launch of @Azure #Pipelines in September, @Microsoft has seen strong growth in adoption of the cloud hosted bui…",0,1,NA,NA
1070276439847641088,"RT @Azure: Build, train and deploy models from the cloud to the edge with #AzureMachineLearning service, now generally available:
https://t…",0,69,NA,NA
1070276412186288128,"RT @newsignature: System Health provides peace of mind in the form of complete health and performance monitoring, patch services, customer…",0,2,NA,NA
1070276164760100864,Accelerating IoT solution development and testing with #Azure IoT Device Simulation https://t.co/uLGH4TXgjM #MVPBuzz https://t.co/m7rCopoX6q,0,0,NA,NA
1070276097382801408,Azure SQL Database Managed Instance: Business critical service tier now available https://t.co/HpQ2iPKXQP,0,0,NA,NA
1070275897062776832,New automated machine learning capabilities in Azure Machine Learning service https://t.co/xJBiBUZ6nS,0,0,NA,NA
1070275740090822658,"RT @Azure: #MSFTConnect is winding down. Before you go, don't miss out on learning about the five #Azure services every #developer should k…",0,18,NA,NA
1070275609278976001,RT @tomwkeane: The @Microsoft @Azure Dedicated Hardware Security Module (HSM) #service provides cryptographic key storage in #Azure &amp; meets…,0,10,NA,NA
1070275346564636672,"RT @Mwiza_K: Cloud tech + Cloud skills = Cloud 9.  
#Azure https://t.co/c7EtiDUebd",0,1,NA,NA
1070275254587719680,RT @AzureMonitor: A good #dashboard can tell your SRE team everything they need to know in a single glance. An essential part of #observabi…,0,12,NA,NA
1070275194051268610,"RT @Azure: Learn how to use #Azure monitoring tools for end-to-end visibility to track, diagnose, and fix problems with your #apps and infr…",0,16,NA,NA
1070275170760343552,"RT @Mwiza_K: Cloud tech + Cloud skills = Cloud 9.  
#Azure https://t.co/XNhJjJS1Mb",0,0,NA,NA
1070275160320630784,RT @vsomani1: Migrating your SQL infrastructure to the #cloud opens the door to substantial improvement and savings. Explore our solution brief to understand how you can successfully implement and manage the solution: https://t.co/GC1vt68RO4 https://t.co/VUwW6YNKWe,0,0,NA,NA
1070275158601068545,RT @LimorElbaz: Part 1 of Overview of key @Microsoft #Azure #Security Services https://t.co/22h9xKYZTi,0,0,NA,NA
1070275062681485313,@azure_vox @patrice_noonan Pretty run-of-the-mill for a Deplorable. They all sound wacko.,1,0,NA,NA
1070275057270841345,RT @Azure: Enjoy the benefits of #API management for serverless architectures with the new Consumption tier of #Azure API Management: https…,0,45,NA,NA
1070274974508814336,RT @BuildAzure: Azure Cosmos DB .NET SDK Version 3.0 now in public preview https://t.co/CRYWi2oh2t,0,1,NA,NA
1070274848415457280,RT @Azure: #AzureKubernetes Service virtual node is now in public preview for better auto-scaling. Read more on the blog: https://t.co/Rs2K…,0,70,NA,NA
1070274831957016578,"RT @Azure: Learn how to use #Azure monitoring tools for end-to-end visibility to track, diagnose, and fix problems with your #apps and infr…",0,16,NA,NA
1070274788516610048,RT @BuildAzure: Linking your GitHub commits with Azure Boards https://t.co/sPepi2Q8Ll,0,4,NA,NA
1070274531208634368,"Cloud tech + Cloud skills = Cloud 9.  
#Azure https://t.co/c7EtiDUebd",0,1,NA,NA
1070274136205750273,"@markwahl @markmorow Haven't got access to the systems yet, looking to do:

1. Provide SSO when accessing the app via an Azure app registration - webgui/SSH

2. Provide access from mobile clients in/outside the network.

3. Apply Cond. Access policies

Not sure of anything else, pending access.",0,0,NA,NA
1070274100826914817,Part 1 of Overview of key @Microsoft #Azure #Security Services https://t.co/osyjqde5I8,0,0,NA,NA
1070273877480222720,RT @MSTCommunity: Microsoft revealed that they've been using Live Migration in Azure since early 2018 to move virtual machines in cases of…,0,7,NA,NA
1070273644520267777,"RT @Azure: #AzureFunctions now supports #Linux serverless hosting, Python functions, and JavaScript functions. Read more: https://t.co/dXew…",0,112,NA,NA
1070273577444872192,Azure offers native disaster recovery solution for Azure virtual machines https://t.co/EIDbjFoCKh,1,0,NA,NA
1070273508175958021,"RT @daveaglick: Wait, wat?! (from https://t.co/C73GFdfjrJ) https://t.co/fzDQzWxQqE",0,61,NA,NA
1070273428182261760,"RT @MicrosoftSuomi: CrateDB for Azure IoT is a SQL database for industrial time series, which is orders of magnitude larger &amp; more complex…",0,3,NA,NA
1070273260204552197,"RT @Azure: Build, train and deploy models from the cloud to the edge with #AzureMachineLearning service, now generally available:
https://t…",0,69,NA,NA
1070273075273437187,"RT @daveaglick: Wait, wat?! (from https://t.co/C73GFdfjrJ) https://t.co/fzDQzWxQqE",0,61,NA,NA
1070273033967988736,RT @ThomasMaurer: System Center 2019 – What’s new #Microsoft #SysCtr #Azure #HybridCloud #WinServ https://t.co/r1VvLnDB5l,0,35,NA,NA
1070272986421317632,2018 Philadelphia Azure DataFest: Advanced Analytics and Big Data Conference https://t.co/QOHPMs6KOW,0,0,NA,NA
1070272820192702466,"RT @tfsbuck: Want a great YAML editing experience? Check out our brand new Azure DevOps YAML pipelines extension for Visual Studio Code.

Y…",0,104,NA,NA
1070272474040885248,"RT @Darmour_MSFT: Check out all of the #AzureStack #QuickStart templates that have been updated to support #Azure #ManagedDisks.
https://t.…",0,22,NA,NA
1070271924020920320,@Azure_Husky Good luck!!,1,0,NA,NA
1070271678322741248,"RT @MicrosoftSuomi: CrateDB for Azure IoT is a SQL database for industrial time series, which is orders of magnitude larger &amp; more complex…",0,3,NA,NA
1070271578691104769,Azure Functions gets better for Python and JavaScript developers https://t.co/v7ldoLlRv8 #MSFTAdvocate,1,0,NA,NA
1070271578053652486,"This is in the future roadmap for many businesses dealing with SQL EOL, read some lessons learned. https://t.co/ecJRWlfMR0",0,0,NA,NA
1070271566703943680,Introduction To #Azure #DurableFunctions by @kkjha00007 cc @CsharpCorner https://t.co/BF30XIG9gB https://t.co/k8uWVhvFeP,3,2,NA,NA
1070271566523613184,"Learn how to use #Azure monitoring tools for end-to-end visibility to track, diagnose, and fix problems with your #apps and infrastructure. Sign up for the webinar: https://t.co/T3hNw6t991",31,16,NA,NA
1070271563994263553,Been exploting near real time analysis of my fitness data using tome series analysis as I fine tune my running and biking workouts. Going to have to pull together a blog post on my results #azure https://t.co/v1xdi4xwGc,0,0,NA,NA
1070271541709987840,@jeffhollan Hey Jeff! Which app were you using to annotate/point while giving talk about Azure Kubernetes Service at #MSConnect ?,0,0,NA,NA
1070271536316248064,RT @RichmanPoorman8: Check out Set of Two Fairfax Azure Blue Fostoria Candle Holders (Cat.#13C033) #Fostoria https://t.co/NkBVDaqOfm via @e…,0,54,NA,NA
1070271108669235201,RT @rodrigoorzari: Check the Azure Integration Services white paper just published in which we introduce the how to connect applications an…,0,2,NA,NA
1070271073994760192,RT @CsharpCorner: #SharePoint #Framework - Call #Azure AD Secured Function by @NanddeepNachan cc @CsharpCorner https://t.co/PSMHwvIyQE http…,0,7,NA,NA
1070270928075001856,RT @JimmyTheHarper: Analyze and visualize Azure Firewall with Log Analytics View Designer - https://t.co/ZZbtuwKlmK #Azure #AzureMonitor #A…,0,4,NA,NA
1070270826212143104,RT @jbalana: #CloudVolumesService de @NetApp disponible en los proveedores Cloud más importantes @awscloud @googlecloud @Azure #NetAppInsig…,0,1,NA,NA
1070270753180856320,"RT @CarlMartinCos: ""Artorias the Abysswalker""

I had the pleasure to shoot @azure_props in her award winning armor from #darksouls this wee…",0,35,NA,NA
1070270562507915264,RT @jeffhollan: Ok this is very cool.  Take advantage of serverless scale and pricing with #Azure Kubernetes with the click of a button 🙌 h…,0,18,NA,NA
1070270535051800576,@WorldC3 What happens when you cross #Scrum w/ #DevOps? Join our webinar now &amp; first 20 to register can win a $10 #Starbucks gift card: https://t.co/po1KhZkorw #Agile #automation #CI #CD #AWS #Azure #Puppet #Chef #Jenkins #Linux #Ansible https://t.co/9PksokU9wB,0,0,NA,NA
1070270360765886465,@terrycosgrove What happens when you cross #Scrum w/ #DevOps? Join our webinar now &amp; first 20 to register can win a $10 #Starbucks gift card: https://t.co/po1KhZkorw #Agile #automation #CI #CD #AWS #Azure #Puppet #Chef #Jenkins #Linux #Ansible,0,0,NA,NA
1070269994565599232,#CloudVolumesService de @NetApp disponible en los proveedores Cloud más importantes @awscloud @googlecloud @Azure #NetAppInsight #datadriven https://t.co/1U6xbS87m1,8,1,NA,NA
1070269958620397570,"RT @Naomiful: ""a corpse should be left well enough alone"" #bloodborne https://t.co/crbqYKZzoM",0,3193,NA,NA
1070269911019257858,"RT @Azure: Learn how to combine motion sensors, Azure IoT Hub, and Azure Functions to get more out of your smart thermostat. Watch #AzureMa…",0,73,NA,NA
1070269852311609345,"Microsoft is on fire! Enhances Azure For Running Container, IoT And Machine Learning Workloads https://t.co/kouPaVJaFt",0,0,NA,NA
1070269813623148544,@Bacon_Is_King 70% of organizations with inadequate #DevOps implementations are facing a disaster with delayed releases &amp; high failure rates. Join this webinar to learn how we can help: https://t.co/po1KhZkorw #Agile #automation #CI #CD #AWS #Azure #Puppet #Chef #Jenkins #Ansible,0,0,NA,NA
1070269688775696384,RT @NetEnrich: @JonathanHCare 70% of organizations with inadequate #DevOps implementations are facing a disaster with delayed releases &amp; hi…,0,1,NA,NA
1070269626951421959,@JonathanHCare 70% of organizations with inadequate #DevOps implementations are facing a disaster with delayed releases &amp; high failure rates. Join this webinar to learn how we can help: https://t.co/po1KhZkorw #Agile #automation #CI #CD #AWS #Azure #Puppet #Chef #Jenkins #Ansible https://t.co/LQxoUOynUU,1,1,NA,NA
1070269599600521216,"RT @vSyntaxError: Another great keynote with NKS and the support of #Azure,  #AWS, #GoogleCloud and new NetApp #HCI mentioned... #NetAppIns…",0,2,NA,NA
1070269555833012225,RT @NetEnrich: @WorldC3 Join our webinar to optimize #DevOps practice to enable faster releases &amp; better service levels to keep pace with m…,0,1,NA,NA
1070269195353497600,RT @RichmanPoorman8: Check out Set of Two Fairfax Azure Blue Fostoria Candle Holders (Cat.#13C033) #Fostoria https://t.co/NkBVDaqOfm via @e…,0,54,NA,NA
1070269083294154752,RT @dotnet: Imagine you could draw an architecture and have it converted to an Azure environment. Silly? You bet.  But also inspiring. Chec…,0,19,NA,NA
1070268940083978240,"RT @rtehrani: Azure Cosmos DB gets cheaper, Azure Machine Learning gets smarter https://t.co/hmJqwferWC https://t.co/VHeEq23Kyi",0,6,NA,NA
1070268874988249088,@WorldC3 Join our webinar to optimize #DevOps practice to enable faster releases &amp; better service levels to keep pace with modern application delivery: https://t.co/po1KhZkorw #Agile #automation #CI #CD #AWS #Azure #Puppet #Chef #Jenkins #Linux #Ansible,0,1,NA,NA
1070268493013180416,"RT @vSyntaxError: Another great keynote with NKS and the support of #Azure,  #AWS, #GoogleCloud and new NetApp #HCI mentioned... #NetAppIns…",0,2,NA,NA
1070268292722540545,Microsoft Azure Backup simplifies data protection and protects against ransomware. https://t.co/zu8PpvJHuy,0,0,NA,NA
1070268183762866176,"RT @tfsbuck: We've also added support for the following in Azure Pipelines.

* GitHub Releases
* Azure IoT
* ServiceNow integration

https:…",0,7,NA,NA
1070267810255843329,RT @NetEnrich: @deltadan Best practices for implementing next-gen #DevOps Engineering Services- Register for our webinar now &amp; first 20 to…,0,1,NA,NA
1070267740768927745,RT @RichmanPoorman8: Check out Set of Two Fairfax Azure Blue Fostoria Candle Holders (Cat.#13C033) #Fostoria https://t.co/NkBVDaqOfm via @e…,0,54,NA,NA
1070267709504376834,"RT @Johnmont: Today, we are happy to announce the general availability of Azure Machine Learning service. https://t.co/5vxrul1gK3 #msftconn…",0,15,NA,NA
1070267382852136960,"RT @DouglasHoltzman: Microsoft makes Azure Machine Learning generally available, updates Azure IoT Edge services ⁦@Microsoft⁩ #tech #busine…",0,2,NA,NA
1070267108871823362,RT @Azure: #AzureIoT is helping developers accelerate their development and manage and leverage data in #IoT solutions. Find out how: https…,0,16,NA,NA
1070267101435191296,"RT @Azure: #AzureFunctions now supports #Linux serverless hosting, Python functions, and JavaScript functions. Read more: https://t.co/dXew…",0,112,NA,NA
1070267076894474240,"RT @rtehrani: Azure Cosmos DB gets cheaper, Azure Machine Learning gets smarter https://t.co/hmJqwferWC https://t.co/VHeEq23Kyi",0,6,NA,NA
1070267069675917312,RT @VisualStudio: Just seen @ #MSFTConnect... cool new improvements to #IntelliCode. The awesome Connect(); demos highlight a new start exp…,0,40,NA,NA
1070266986335232001,RT @Azure: Streamline the migration of mission critical #SQLServer workloads from on-premises to the cloud with the new Business Critical s…,0,22,NA,NA
1070266844609691648,"RT @Azure: We're exploring how to remotely control an Arduino-like microcontroller board via #IoT Hub, #AzureFunctions, and NodeJS at #MSFT…",0,11,NA,NA
1070266779316969472,#NetAppInsight #K8s #service ready for prime time #DataDriven #netapp #Azure https://t.co/poIqOcHb8J,1,0,NA,NA
1070266674614583296,RT @ch9: Azure API Management for serverless applications | Azure Friday https://t.co/74cNpklKBS,0,7,NA,NA
1070266668964810752,"Another great keynote with NKS and the support of #Azure,  #AWS, #GoogleCloud and new NetApp #HCI mentioned... #NetAppInsight #NetAppUnited https://t.co/kFwYOcC8Jy",2,2,NA,NA
1070266608356999168,@deltadan Best practices for implementing next-gen #DevOps Engineering Services- Register for our webinar now &amp; first 20 to sign up can win a $10 #Starbucks gift card: https://t.co/po1KhZkorw  #Agile #automation #CI #CD #AWS #Azure #Puppet #Chef #Jenkins #Linux #Ansible https://t.co/dr4iC4ijrs,0,1,NA,NA
1070266542544338944,@SAP @Azure @NetApp #NetAppInsight,0,0,NA,NA
1070266295529156609,"RT @DouglasHoltzman: Microsoft makes Azure Machine Learning generally available, updates Azure IoT Edge services ⁦@Microsoft⁩ #tech #busine…",0,2,NA,NA
1070266187970502657,RT @dotnet: Imagine you could draw an architecture and have it converted to an Azure environment. Silly? You bet.  But also inspiring. Chec…,0,19,NA,NA
1070266181691588608,"Microsoft makes Azure Machine Learning generally available, updates Azure IoT Edge services ⁦@Microsoft⁩ #tech #business #AI #MachineLearning #IoT #Azure #Edge  https://t.co/Xq5TWgUtOP",1,2,NA,NA
1070266128973352960,New automated machine learning capabilities in Azure Machine Learning service https://t.co/mVquVVbhjR,0,0,NA,NA
1070266015840382976,@fiunchinho @micael_gallego @Azure @Docker @HashiCorp @code @nordri @fgortazar que es cloud native xD,0,0,NA,NA
1070265923771060224,RT @avrohomg: Soon #robots will schedule their own maintenance! Watch #AskTheCEO with @DiegoTamburini timestamp 31:01 #IIoT #IoT #AI #ML #H…,0,16,NA,NA
1070265722289278976,"Hiking the Azure/Blue coastal trail in Cinque Terre is total bucket list stuff, but you have to be prepared for surprises and setbacks including not getting to hike at all. Check out our… https://t.co/QInUbH3wRu",0,0,NA,NA
1070265204624244737,"RT @tfsbuck: Want a great YAML editing experience? Check out our brand new Azure DevOps YAML pipelines extension for Visual Studio Code.

Y…",0,104,NA,NA
1070265062244388864,"""Sr. Microsoft Azure Presales Architect job at Gables Search Group - Atlanta, GA https://t.co/bardHnAHO7 #Indeed #jobs"" #jobsearch #hiring #careers RT GablesSearch",0,0,NA,NA
1070264928840216576,"@SAP #HANA sobre @Azure con 100k IOPS y latencia por debajo del milisegundo,  Bases de datos y ERP con más de 200k IOPS, servicios de ficheros con 1,2 Mb/s de tasa de transferencia. 
Todo esto con #AzureNetappFiles de @netapp #NetaAppInsight https://t.co/7moT8PTvI4",0,0,NA,NA
1070264916123238400,"RT @tfsbuck: Want a great YAML editing experience? Check out our brand new Azure DevOps YAML pipelines extension for Visual Studio Code.

Y…",0,104,NA,NA
1070264843263979521,"RT @rtehrani: Azure Cosmos DB gets cheaper, Azure Machine Learning gets smarter https://t.co/hmJqwferWC https://t.co/VHeEq23Kyi",0,6,NA,NA
1070264668642521088,"@clemenssiebler @Azure @NetApp @tadbrockway Did he say #SAP #HANA !!!
Whooop whoooop",2,0,NA,NA
1070264639894646784,"Sr. Microsoft Azure Presales Architect job at Gables Search Group - Atlanta, GA https://t.co/dKIWP8UJpU #Indeed #jobs",0,0,NA,NA
1070264521275699200,Deploy Service Fabric Ubuntu clusters on-premises using Bosh https://t.co/wpTi57vMCR,0,0,NA,NA
1070264211333398528,"RT @Dhabolt: Today's @Apress $9.99 eBook (Dec. 05): ""IoT Solutions in Microsoft's Azure IoT Suite: Data Acquisition and Analysis in the Rea…",0,3,NA,NA
1070264136347586562,RT @avrohomg: Soon #robots will schedule their own maintenance! Watch #AskTheCEO with @DiegoTamburini timestamp 31:01 #IIoT #IoT #AI #ML #H2M #M2M #Blockchain #Cybersecurity #Microsoft #Azure #Manufacturing https://t.co/lHtu7NHTTx @evankirstel @fogoros … https://t.co/LQhcdJ8bfr,1,0,NA,NA
1070264045826203653,RT @innofactor: Startups &amp; #startup-minded people at #Slush18! Looking for help in taking your idea to the next level? Pitch it to us and y…,0,6,NA,NA
1070263453846302720,"Today's @Apress $9.99 eBook (Dec. 05): ""IoT Solutions in Microsoft's Azure IoT Suite: Data Acquisition and Analysis in the Real World"" by Scott Klein @SQLScott #iot #DataAnalytics #AzureIoT #MicrosoftIoT #azure @MicrosoftIoT https://t.co/gLRQAFXxXQ https://t.co/ZNbiCj2Px9",4,3,NA,NA
1070262755213631489,"RT @Azure: Simplify and accelerate the process of building, training, and deploying #MachineLearning models with #Azure Machine Learning se…",0,35,NA,NA
1070262693297295360,@tadbrockway y @AnthonyLye hablan de la colaboración entre @Azure y @NetApp en #NetaAppInsight https://t.co/Q2FCrCuJVB,0,0,NA,NA
1070262649823420417,"RT @Azure: #AzureFunctions now supports #Linux serverless hosting, Python functions, and JavaScript functions. Read more: https://t.co/dXew…",0,112,NA,NA
1070262632282771456,Better together @Microsoft @Azure ❤ @NetApp #NetAppInsight #datadriven #public #cloud https://t.co/NzcgE4Z43V,4,2,NA,NA
1070262335636422656,RT @ThomasMaurer: System Center 2019 – What’s new #Microsoft #SysCtr #Azure #HybridCloud #WinServ https://t.co/r1VvLnDB5l,0,35,NA,NA
1070262172419162113,Nothing comes close. Tad Brockway walking through Azure NetApp Files at #NetAppinsight https://t.co/Evkj9dsMAu,0,0,NA,NA
1070261945918468098,RT @LeveliTDo: AccuWeather is helping 1.5 billion people safeguard and improve their lives and businesses with #Microsoft #Azure https://t.…,0,1,NA,NA
1070261936397406208,RT @azurefriday: Check out #Azure API Management for serverless applications on #AzureFriday with @shanselman - https://t.co/ja6QxQYJlt htt…,0,24,NA,NA
1070261916545806337,RT @jgargis: “We’ve gotten to know each other so well. There’s nothing like what we’re doing in the marketplace. NetApp engineers working s…,0,1,NA,NA
1070261900187906048,"7 key business benefits migrating to #Azure #cloud platform

#1 High productivity
#2 Enhanced scalability
#3 Increased availability
#4 Faster disaster recovery
#5 Effective backup storage
#6 Advanced data security
#7 Reduced costs

@Azure @Veritis_Group #CloudComputing #AWS #GCP https://t.co/OMMM2byDc8",0,0,NA,NA
1070261836774297602,"“We’ve gotten to know each other so well. There’s nothing like what we’re doing in the marketplace. NetApp engineers working side by side with Microsoft engineers.” Tad Brockway, Microsoft Azure #NetAppInsight https://t.co/fc7bRGALap",2,1,NA,NA
1070261558616514560,Getting to grips with Azure Functions and WebJobs https://t.co/BS30pD51KO https://t.co/8vIE13i5XU,0,0,NA,NA
1070261259570999296,"RT @BAONEnterprises: #Datavisualization solutions should scale from on-premise to the cloud, out of the box.  @arcadeanalytics from @BAONEn…",0,3,NA,NA
1070261067119517701,RT @innofactor: Startups &amp; #startup-minded people at #Slush18! Looking for help in taking your idea to the next level? Pitch it to us and y…,0,6,NA,NA
1070260925129732096,RT @PrimeVideo: Can we get a round of applause? Season 2 of @MaiselTV is now available on Amazon Prime Video: https://t.co/3Feama68va https…,0,760,NA,NA
1070260917710000128,RT @innofactor: Startups &amp; #startup-minded people at #Slush18! Looking for help in taking your idea to the next level? Pitch it to us and y…,0,6,NA,NA
1070260908851716097,"RT @AzureFunctions: New features! Functions now supports Python (running on the new Linux consumption plan), Durable Functions in JavaScrip…",0,154,NA,NA
1070260887527796736,RT @rockoomph: Putting your #dog sh!t in a bag doesn’t mean you can leave it! Be responsible #PetOwners and mālama ka ʻaina! https://t.co/g…,0,3,NA,NA
1070260807777300480,RT @innofactor: Startups &amp; #startup-minded people at #Slush18! Looking for help in taking your idea to the next level? Pitch it to us and y…,0,6,NA,NA
1070260745957449728,Serverless Community Library is in preview https://t.co/8Dtn0vYE5F,2,0,NA,NA
1070260657235214336,RT @RichmanPoorman8: Check out Set of Two Fairfax Azure Blue Fostoria Candle Holders (Cat.#13C033) #Fostoria https://t.co/NkBVDaqOfm via @e…,0,54,NA,NA
1070260522774220800,"RT @scottgu: Watch my Connect() developer keynote live on Tuesday Dec 4th at 8:30am PST to learn the latest about VS Code, Visual Studio, .…",0,184,NA,NA
1070260437978095616,"Startups &amp; #startup-minded people at #Slush18! Looking for help in taking your idea to the next level? Pitch it to us and you might be up for up to ten days of  free coaching in business &amp; #servicedesign, #Azure architecture and #marketing. Check this out! https://t.co/Z2JhkWcDMY https://t.co/8cqpkGrPHX",17,6,NA,NA
1070260130221051904,"Developer: Finning International Inc. (Vancouver BC): ""customer in mind. You have implemented unit tests or automation frameworks. You have been part of solution design / documentation and deployment with Azure or similar clou.. customerservice eluta https://t.co/Iw9GTggBsk",0,0,NA,NA
1070259750003269633,Azure Functions gets better for Python and JavaScript developers https://t.co/ehr0OD1iDf,1,0,NA,NA
1070259341314408448,"RT @rtehrani: Azure Cosmos DB gets cheaper, Azure Machine Learning gets smarter https://t.co/hmJqwferWC https://t.co/VHeEq23Kyi",0,6,NA,NA
1070259337354977282,RT @deltadan: 15 mins until Getting Started with #DevOps in Azure room 106-107 #DevIntersection https://t.co/ZA9V8R9HgZ,0,2,NA,NA
1070259300965253120,"RT @Azure: Announcing the GA of #Azure Database for MariaDB, featuring #opensource compatibility and flexible pricing. Learn more about thi…",0,30,NA,NA
1070259155540340736,SQL Server 2016 Backup to Azure with Block Blobs and File Snapshots [hashtags] - https://t.co/1Dzxz7dplP,0,0,NA,NA
1070259058400092160,RT @avrohomg: Soon #robots will schedule their own maintenance! Watch #AskTheCEO with @DiegoTamburini timestamp 31:01 #IIoT #IoT #AI #ML #H…,0,16,NA,NA
1070258861636874241,RT @theitstrategist: New automated machine learning capabilities in Azure Machine Learning service https://t.co/6UYK9zol6Y https://t.co/faf…,0,1,NA,NA
1070258679558094848,RT @MSAzureAcademy: ⁦@satya_vel⁩ checkout my new video on Azure Blueprints https://t.co/fAX9xd1vtv,0,3,NA,NA
1070258229018537985,JavaScript support for Durable Functions is now available https://t.co/V768pLqvrq,1,1,NA,NA
1070257744983273474,"RT @daveaglick: Wait, wat?! (from https://t.co/C73GFdfjrJ) https://t.co/fzDQzWxQqE",0,61,NA,NA
1070257530608254977,RT @Azure: #AzureKubernetes Service virtual node is now in public preview for better auto-scaling. Read more on the blog: https://t.co/Rs2K…,0,70,NA,NA
1070257499310309377,RT @ThomasMaurer: System Center 2019 – What’s new #Microsoft #SysCtr #Azure #HybridCloud #WinServ https://t.co/r1VvLnDB5l,0,35,NA,NA
1070257410768601088,RT @avrohomg: Soon #robots will schedule their own maintenance! Watch #AskTheCEO with @DiegoTamburini timestamp 31:01 #IIoT #IoT #AI #ML #H…,0,16,NA,NA
1070257370494844928,"RT @scottgu: Watch my Connect() developer keynote live on Tuesday Dec 4th at 8:30am PST to learn the latest about VS Code, Visual Studio, .…",0,184,NA,NA
1070257246662123520,"Microsoft Targets AI Doc Review With Azure + Power BI Combination: Big Tech company, Microsoft, is to broaden the appeal of its NLP and machine learning tools for doc review as part of a project to bring ... https://t.co/euBh67GRp2",0,0,NA,NA
1070257224289677312,"RT @scottgu: Watch my Connect() developer keynote live on Tuesday Dec 4th at 8:30am PST to learn the latest about VS Code, Visual Studio, .…",0,184,NA,NA
1070257173173817344,"RT @VisualStudio: In today's Block Talk, we are introduced to the Azure Blockchain Development Kit &amp; new samples for connecting users, orgs…",0,28,NA,NA
1070257126554112000,RT @SecHubb: “Only 1.7% of admin accounts are using MFA in Azure....WHAT”  #DetectionSummit https://t.co/Ae2HGC7gxJ,0,12,NA,NA
1070256883750060032,"RT @Azure: #AzureFunctions now supports #Linux serverless hosting, Python functions, and JavaScript functions. Read more: https://t.co/dXew…",0,112,NA,NA
1070256635879153664,"RT @fannykaplans: System Center 2019 – What’s new
via @ThomasMaurer
https://t.co/x0evNMtN8d
#SysCtr #WinServ #Azure",0,7,NA,NA
1070256607542591495,Soon #robots will schedule their own maintenance! Watch #AskTheCEO with @DiegoTamburini timestamp 31:01 #IIoT #IoT #AI #ML #H2M #M2M #Blockchain #Cybersecurity #Microsoft #Azure #Manufacturing https://t.co/QYlRgWLEFI @evankirstel @fogoros @IIoT_World @DrJDrooghaag @MikeQuindazzi https://t.co/uYVOwXU6tD,25,16,NA,NA
1070256578903699456,"RT @fannykaplans: System Center 2019 – What’s new
via @ThomasMaurer
https://t.co/x0evNMtN8d
#SysCtr #WinServ #Azure",0,7,NA,NA
1070256404332711936,"RT @fannykaplans: System Center 2019 – What’s new
via @ThomasMaurer
https://t.co/x0evNMtN8d
#SysCtr #WinServ #Azure",0,7,NA,NA
1070256155035922432,RT @ThomasMaurer: System Center 2019 – What’s new #Microsoft #SysCtr #Azure #HybridCloud #WinServ https://t.co/r1VvLnDB5l,0,35,NA,NA
1070256140649283584,RT @tomwkeane: The @Microsoft @Azure Dedicated Hardware Security Module (HSM) #service provides cryptographic key storage in #Azure &amp; meets…,0,10,NA,NA
1070255663727677441,"RT @rtehrani: Azure Cosmos DB gets cheaper, Azure Machine Learning gets smarter https://t.co/hmJqwferWC https://t.co/VHeEq23Kyi",0,6,NA,NA
1070255453630676992,RT @WinObs: Azure Machine Learning service is now available https://t.co/UQ2OWDXLBk,0,2,NA,NA
1070255307035537408,RT @tomwkeane: The @Microsoft @Azure Dedicated Hardware Security Module (HSM) #service provides cryptographic key storage in #Azure &amp; meets…,0,10,NA,NA
1070255055750815744,@MehdiElGueddari Sorry to hear that! @AzureSupport can follow up with your issue. Thanks!,0,0,NA,NA
1070255036788326401,RT @mbcrump: Run Scripts in ARM template deployments with #Azure Container Instances - https://t.co/3Az7j2is7t,0,8,NA,NA
1070254933440552960,Reduce the time it takes to build #MachineLearning models from weeks or months to days with new automated capabilities in #AzureMachineLearning service. https://t.co/v7lNCO6dV4,1,1,NA,NA
